X,Y,OBJECTID_1,OBJECTID,TYPE,ELEV
-71.086582840873831,42.344676470600504,2119,19066,PARKING-METER,0
-71.08722685307626,42.345988666509868,2120,19067,PARKING-METER,0
-71.087337975837457,42.346216506929885,2121,19068,PARKING-METER,0
-71.087383612785331,42.346308209648505,2122,19069,PARKING-METER,0
-71.086509253610515,42.345033563333907,2123,19089,PARKING-METER,0
-71.086558434100567,42.345134274869856,2124,19090,PARKING-METER,0
-71.087171555881056,42.346377639715811,2125,19091,PARKING-METER,0
-71.087119197686476,42.346274085649185,2126,19092,PARKING-METER,0
-71.087068036136429,42.346168699258413,2127,19093,PARKING-METER,0
-71.087011503100427,42.346054028648282,2128,19094,PARKING-METER,0
-71.086847511728038,42.345210112895451,2129,19097,PARKING-METER,0
-71.087538592638822,42.344915827254297,2130,19121,PARKING-METER,0
-71.087428398529028,42.344689679237291,2131,19122,PARKING-METER,0
-71.087378089562719,42.344587663996244,2132,19123,PARKING-METER,0
-71.087327326676402,42.344484189528636,2133,19124,PARKING-METER,0
-71.086274060813253,42.344046556435629,2134,19125,PARKING-METER,0
-71.087181152850945,42.344188321341306,2135,19126,PARKING-METER,0
-71.099297167832887,42.346584562960821,2136,19143,PARKING-METER,0
-71.099389364521201,42.346497064444449,2137,19144,PARKING-METER,0
-71.099505289137028,42.346387678703252,2138,19145,PARKING-METER,0
-71.099594772456669,42.346300227287863,2139,19146,PARKING-METER,0
-71.09968789382512,42.346213383560169,2140,19147,PARKING-METER,0
-71.100006616221833,42.345910561732197,2141,19148,PARKING-METER,0
-71.100091329038619,42.345829567322909,2142,19149,PARKING-METER,0
-71.100302448475446,42.345627597287908,2143,19150,PARKING-METER,0
-71.100622908511085,42.345322729810938,2144,19151,PARKING-METER,0
-71.100536054525605,42.345407452484885,2145,19152,PARKING-METER,0
-71.097976439150855,42.344715114110052,2146,19161,PARKING-METER,0
-71.098171170147822,42.345107931971604,2147,19162,PARKING-METER,0
-71.098098770255135,42.344964262537459,2148,19163,PARKING-METER,0
-71.098224974052897,42.345221395528185,2149,19164,PARKING-METER,0
-71.096696834084099,42.344766649930882,2150,19171,PARKING-METER,0
-71.096931769940255,42.344702158511772,2151,19172,PARKING-METER,0
-71.097061325240972,42.344666011256123,2152,19173,PARKING-METER,0
-71.097190986477187,42.344633216910822,2153,19174,PARKING-METER,0
-71.097443368808541,42.344562716702875,2154,19175,PARKING-METER,0
-71.097570145699208,42.344726908179872,2155,19189,PARKING-METER,0
-71.097427556941469,42.344765632023737,2156,19190,PARKING-METER,0
-71.097176876188698,42.344832747660988,2157,19191,PARKING-METER,0
-71.09699041657673,42.344885657097791,2158,19192,PARKING-METER,0
-71.096776994049577,42.344744449895643,2159,19194,PARKING-METER,0
-71.099859848843963,42.346194949041283,2160,19200,PARKING-METER,0
-71.098793331035495,42.347061692356299,2161,19205,PARKING-METER,0
-71.098883819786323,42.346976570459667,2162,19206,PARKING-METER,0
-71.098929177698608,42.346930826452088,2163,19207,PARKING-METER,0
-71.098589687297107,42.347255141028548,2164,19208,PARKING-METER,0
-71.095635195243673,42.345250706298877,2165,19220,PARKING-METER,0
-71.095772608011728,42.345212879372994,2166,19221,PARKING-METER,0
-71.095840202948281,42.345194489962658,2167,19222,PARKING-METER,0
-71.095911897609909,42.345177027816142,2168,19223,PARKING-METER,0
-71.09608687069418,42.345127754764505,2169,19224,PARKING-METER,0
-71.096219351030854,42.345091027240009,2170,19225,PARKING-METER,0
-71.096359982246526,42.345054814334354,2171,19226,PARKING-METER,0
-71.096737831362361,42.344953051396793,2172,19227,PARKING-METER,0
-71.096863617861942,42.344918797962627,2173,19228,PARKING-METER,0
-71.095353854754606,42.345128572436792,2174,19230,PARKING-METER,0
-71.095917885878848,42.344974978472827,2175,19231,PARKING-METER,0
-71.096052149653076,42.344937547078246,2176,19232,PARKING-METER,0
-71.096347652199114,42.344858814538739,2177,19233,PARKING-METER,0
-71.095458616195813,42.345100420740863,2178,19234,PARKING-METER,0
-71.097067088770842,42.348048399594553,2179,19273,PARKING-METER,0
-71.096935617902005,42.347997025582366,2180,19274,PARKING-METER,0
-71.096786649015698,42.347977941107374,2181,19275,PARKING-METER,0
-71.096638387169989,42.347979705150827,2182,19276,PARKING-METER,0
-71.09516622101593,42.347984347365923,2183,19277,PARKING-METER,0
-71.096491962397636,42.347982106553545,2184,19278,PARKING-METER,0
-71.096344051233174,42.347980834767554,2185,19279,PARKING-METER,0
-71.095015046277197,42.347985541780957,2186,19300,PARKING-METER,0
-71.096190676968789,42.347981518843888,2187,19301,PARKING-METER,0
-71.096048257533241,42.347981033010818,2188,19302,PARKING-METER,0
-71.095754115320744,42.347983180927187,2189,19303,PARKING-METER,0
-71.095608922969234,42.347983781355616,2190,19304,PARKING-METER,0
-71.095457542346224,42.347983580177605,2191,19305,PARKING-METER,0
-71.095307501333153,42.347984372934633,2192,19306,PARKING-METER,0
-71.095899210133055,42.347981889449642,2193,19307,PARKING-METER,0
-71.095204094972104,42.349710074031094,2194,19311,PARKING-METER,0
-71.094267101352344,42.349628848881032,2195,19312,PARKING-METER,0
-71.09440595041572,42.349590855800457,2196,19313,PARKING-METER,0
-71.094545262424489,42.349552944310702,2197,19314,PARKING-METER,0
-71.094668584450559,42.349520975825513,2198,19315,PARKING-METER,0
-71.094751541000278,42.349189222156923,2199,19316,PARKING-METER,0
-71.094597375542222,42.349192642714712,2200,19317,PARKING-METER,0
-71.094443190116294,42.349195388677764,2201,19318,PARKING-METER,0
-71.094294908440204,42.349197705118769,2202,19319,PARKING-METER,0
-71.094145736337026,42.349200709648954,2203,19320,PARKING-METER,0
-71.094006996231229,42.349202539027587,2204,19321,PARKING-METER,0
-71.093774169740414,42.349208199737461,2205,19322,PARKING-METER,0
-71.093625888009811,42.349210515315697,2206,19323,PARKING-METER,0
-71.095975887506896,42.349166037475342,2207,19324,PARKING-METER,0
-71.095834080089674,42.349204034654512,2208,19325,PARKING-METER,0
-71.095690046496301,42.34924375328977,2209,19326,PARKING-METER,0
-71.093019435476066,42.348024507927697,2210,19384,PARKING-METER,0
-71.093153042456123,42.348021413783989,2211,19385,PARKING-METER,0
-71.093232770872746,42.348020169860177,2212,19386,PARKING-METER,0
-71.093376344340115,42.34801691985173,2213,19387,PARKING-METER,0
-71.093527646854795,42.3480145576643,2214,19388,PARKING-METER,0
-71.093673495222575,42.348011607921094,2215,19389,PARKING-METER,0
-71.093822966760854,42.348008602369418,2216,19390,PARKING-METER,0
-71.093962009062153,42.348005422051834,2217,19391,PARKING-METER,0
-71.094104714456392,42.348003530208864,2218,19392,PARKING-METER,0
-71.094249637313268,42.347999921956657,2219,19393,PARKING-METER,0
-71.094398222058246,42.34799760125064,2220,19394,PARKING-METER,0
-71.094681781862519,42.347992498957133,2221,19395,PARKING-METER,0
-71.094878258159028,42.347985835078013,2222,19396,PARKING-METER,0
-71.094543879172903,42.347987929958414,2223,19397,PARKING-METER,0
-71.094175872597347,42.348735022737493,2224,19426,PARKING-METER,0
-71.094319023620955,42.348732786484206,2225,19427,PARKING-METER,0
-71.094487984867939,42.348729811909571,2226,19428,PARKING-METER,0
-71.094025994082045,42.348739716261939,2227,19429,PARKING-METER,0
-71.093799953216504,42.348743582388366,2228,19430,PARKING-METER,0
-71.094986665265992,42.349980007736647,2229,19433,PARKING-METER,0
-71.095132379120358,42.349988152634225,2230,19434,PARKING-METER,0
-71.094643931306422,42.34986467294312,2231,19435,PARKING-METER,0
-71.093359352374065,42.348751587985539,2232,19436,PARKING-METER,0
-71.097259203924708,42.348130443611453,2233,19448,PARKING-METER,0
-71.0934910304791,42.349214046738261,2234,19474,PARKING-METER,0
-71.093331066411807,42.34921473162327,2235,19475,PARKING-METER,0
-71.093180282293048,42.34921869971356,2236,19476,PARKING-METER,0
-71.093048134029033,42.349220103812264,2237,19477,PARKING-METER,0
-71.093897060474077,42.349577885292703,2238,19481,PARKING-METER,0
-71.09376046372158,42.349618910693188,2239,19482,PARKING-METER,0
-71.094121009456572,42.34966748154401,2240,19486,PARKING-METER,0
-71.093984520829693,42.34970375495805,2241,19487,PARKING-METER,0
-71.091219441875623,42.348092533819774,2242,19511,PARKING-METER,0
-71.091069531541166,42.34809446128088,2243,19512,PARKING-METER,0
-71.090833095210883,42.348100010455717,2244,19513,PARKING-METER,0
-71.090681350369948,42.348101280872861,2245,19514,PARKING-METER,0
-71.090161074772723,42.348112203693553,2246,19515,PARKING-METER,0
-71.090010780984684,42.348117852911876,2247,19516,PARKING-METER,0
-71.089863631592351,42.34812110217004,2248,19517,PARKING-METER,0
-71.089716890796652,42.348121979530696,2249,19518,PARKING-METER,0
-71.08957156445409,42.348125208811574,2250,19519,PARKING-METER,0
-71.089109602063075,42.34813483331677,2251,19520,PARKING-METER,0
-71.088960642114699,42.348138776276556,2252,19521,PARKING-METER,0
-71.088899687897978,42.348050167790134,2253,19524,PARKING-METER,0
-71.089041845661015,42.34804798767712,2254,19525,PARKING-METER,0
-71.089190342719448,42.348043710751647,2255,19526,PARKING-METER,0
-71.089341124288069,42.348039747892294,2256,19527,PARKING-METER,0
-71.089487414830089,42.348039213315566,2257,19528,PARKING-METER,0
-71.089630920340781,42.348036002851572,2258,19529,PARKING-METER,0
-71.089774834434209,42.348030422299573,2259,19530,PARKING-METER,0
-71.089925193514304,42.348028153315632,2260,19531,PARKING-METER,0
-71.090076450292017,42.348025198612717,2261,19532,PARKING-METER,0
-71.090222715569567,42.34802331077347,2262,19533,PARKING-METER,0
-71.090365783551505,42.348021118763427,2263,19534,PARKING-METER,0
-71.090517490354344,42.348017821172526,2264,19535,PARKING-METER,0
-71.090660994550603,42.348014609418684,2265,19536,PARKING-METER,0
-71.090813638097913,42.348012653504618,2266,19537,PARKING-METER,0
-71.09095986303079,42.348008737128943,2267,19538,PARKING-METER,0
-71.091106550632404,42.348005153519779,2268,19539,PARKING-METER,0
-71.091252365768597,42.348003607581838,2269,19540,PARKING-METER,0
-71.091404984021267,42.348000298555924,2270,19541,PARKING-METER,0
-71.088099639583191,42.347282059837148,2271,19542,PARKING-METER,0
-71.088239707064758,42.347242375201446,2272,19543,PARKING-METER,0
-71.088377105196329,42.347206099245703,2273,19544,PARKING-METER,0
-71.088502205732212,42.347170291382753,2274,19545,PARKING-METER,0
-71.088644133545586,42.347132615160653,2275,19546,PARKING-METER,0
-71.088770646975874,42.347099159120198,2276,19547,PARKING-METER,0
-71.089005935754599,42.347034123349417,2277,19548,PARKING-METER,0
-71.089132897651581,42.347000323702417,2278,19549,PARKING-METER,0
-71.09053368759011,42.348107730595537,2279,19559,PARKING-METER,0
-71.091374928420038,42.348090328883444,2280,19560,PARKING-METER,0
-71.094492462652852,42.34986197549533,2281,19561,PARKING-METER,0
-71.094188369215303,42.349869748070859,2282,19562,PARKING-METER,0
-71.093056128826419,42.349805996209589,2283,19563,PARKING-METER,0
-71.093185245599017,42.349769616789239,2284,19564,PARKING-METER,0
-71.093345654225729,42.34972623199414,2285,19565,PARKING-METER,0
-71.088465346800731,42.348059611164594,2286,19576,PARKING-METER,0
-71.088609808159248,42.348056685386155,2287,19577,PARKING-METER,0
-71.088753358712935,42.348053094454784,2288,19578,PARKING-METER,0
-71.088811740920491,42.348142826388219,2289,19579,PARKING-METER,0
-71.089864797327166,42.350817531180738,2290,19600,PARKING-METER,0
-71.09000198988106,42.35078106709453,2291,19601,PARKING-METER,0
-71.090148187920491,42.35074051701384,2292,19602,PARKING-METER,0
-71.090275444452274,42.3507061301693,2293,19603,PARKING-METER,0
-71.090432962097339,42.350665843331491,2294,19604,PARKING-METER,0
-71.090568327456452,42.350628046835091,2295,19605,PARKING-METER,0
-71.091293957358317,42.350432037613182,2296,19606,PARKING-METER,0
-71.091441980319004,42.350392816703845,2297,19607,PARKING-METER,0
-71.091020126321439,42.350505501841994,2298,19615,PARKING-METER,0
-71.089683551736528,42.350716137586495,2299,19616,PARKING-METER,0
-71.089814887013929,42.350682062000189,2300,19617,PARKING-METER,0
-71.089957030970993,42.35064321635528,2301,19618,PARKING-METER,0
-71.090091065604781,42.350607778937096,2302,19619,PARKING-METER,0
-71.090230957212356,42.350569954857491,2303,19620,PARKING-METER,0
-71.091452219379434,42.350239427373509,2304,19621,PARKING-METER,0
-71.091321437812368,42.350274308053258,2305,19622,PARKING-METER,0
-71.091190394698643,42.350310197780637,2306,19623,PARKING-METER,0
-71.091062053821631,42.350344861770232,2307,19624,PARKING-METER,0
-71.090929925301282,42.350380758144759,2308,19625,PARKING-METER,0
-71.090780186722299,42.350420593491165,2309,19626,PARKING-METER,0
-71.090642644944111,42.350458135809184,2310,19627,PARKING-METER,0
-71.090504299030897,42.350496690627082,2311,19628,PARKING-METER,0
-71.089523842686773,42.350665506939741,2312,19629,PARKING-METER,0
-71.08947934618196,42.350575532408342,2313,19630,PARKING-METER,0
-71.089431224455595,42.350477320759438,2314,19631,PARKING-METER,0
-71.089353091840181,42.350320471324949,2315,19632,PARKING-METER,0
-71.089318587429077,42.350248967656917,2316,19633,PARKING-METER,0
-71.089252429364691,42.350117628332512,2317,19634,PARKING-METER,0
-71.088765728362233,42.349631005706705,2318,19636,PARKING-METER,0
-71.088718977099248,42.349533792554929,2319,19637,PARKING-METER,0
-71.088401491978985,42.34838099539607,2320,19644,PARKING-METER,0
-71.091395825027107,42.348776180821432,2321,19645,PARKING-METER,0
-71.091308664370558,42.348778146101303,2322,19646,PARKING-METER,0
-71.091039581738372,42.348784492567056,2323,19647,PARKING-METER,0
-71.090896209949918,42.348787419877866,2324,19648,PARKING-METER,0
-71.090742509555156,42.348789607122328,2325,19649,PARKING-METER,0
-71.090594807784058,42.348793770050619,2326,19650,PARKING-METER,0
-71.090452773093958,42.348794875779468,2327,19651,PARKING-METER,0
-71.090015338211359,42.348804708332871,2328,19652,PARKING-METER,0
-71.089722054502317,42.348808586857125,2329,19653,PARKING-METER,0
-71.089437220576542,42.348815069635677,2330,19654,PARKING-METER,0
-71.089107876302705,42.34929520405413,2331,19655,PARKING-METER,0
-71.089334060854966,42.34928993960196,2332,19656,PARKING-METER,0
-71.08948314894576,42.349287985349712,2333,19657,PARKING-METER,0
-71.089560273375156,42.349287092985954,2334,19658,PARKING-METER,0
-71.08970391002471,42.349283560585661,2335,19659,PARKING-METER,0
-71.089852988748177,42.349280800060292,2336,19660,PARKING-METER,0
-71.089999898297023,42.349278456544617,2337,19661,PARKING-METER,0
-71.091380929862495,42.349249119058229,2338,19662,PARKING-METER,0
-71.090989923461194,42.349257999444028,2339,19663,PARKING-METER,0
-71.091229971600313,42.349253706974203,2340,19664,PARKING-METER,0
-71.088905184728489,42.349406290311762,2341,19665,PARKING-METER,0
-71.08892887075281,42.349458319968512,2342,19666,PARKING-METER,0
-71.08907101363566,42.349748941325004,2343,19667,PARKING-METER,0
-71.089005318968702,42.349610324645255,2344,19675,PARKING-METER,0
-71.089121312283524,42.349847055588967,2345,19676,PARKING-METER,0
-71.088920019106652,42.349947008465449,2346,19677,PARKING-METER,0
-71.088664528030151,42.349422488402347,2347,19678,PARKING-METER,0
-71.090724441488177,42.350591162200523,2348,19690,PARKING-METER,0
-71.090881246656608,42.350542342861615,2349,19691,PARKING-METER,0
-71.086647317578496,42.348543222998558,2350,19703,PARKING-METER,0
-71.087448126333896,42.348329673457492,2351,19704,PARKING-METER,0
-71.086280541962992,42.348525259356691,2352,19705,PARKING-METER,0
-71.089102590175614,42.350315292893228,2353,19706,PARKING-METER,0
-71.089212409018643,42.35053979189798,2354,19707,PARKING-METER,0
-71.090363076040859,42.350532679104894,2355,19708,PARKING-METER,0
-71.080817972935606,42.352038621864288,2356,19709,PARKING-METER,0
-71.081034048040692,42.352480355472842,2357,19725,PARKING-METER,0
-71.083043760804756,42.351591192047294,2358,19728,PARKING-METER,0
-71.082943760884305,42.351387813854274,2359,19729,PARKING-METER,0
-71.083286190390524,42.351772607011661,2360,19730,PARKING-METER,0
-71.083151764400398,42.351811584938957,2361,19731,PARKING-METER,0
-71.085201656751195,42.350241829543627,2362,19735,PARKING-METER,0
-71.086608020804817,42.3508698312965,2363,19742,PARKING-METER,0
-71.088876413554715,42.349861339356139,2364,19763,PARKING-METER,0
-71.088826974120295,42.349765537302169,2365,19764,PARKING-METER,0
-71.087984733700409,42.348987207381583,2366,19768,PARKING-METER,0
-71.088121432477351,42.348950272012893,2367,19769,PARKING-METER,0
-71.088263022822659,42.348912135003303,2368,19770,PARKING-METER,0
-71.089049766369882,42.350209373090983,2369,19772,PARKING-METER,0
-71.080679230901922,42.352073059013065,2370,19777,PARKING-METER,0
-71.080706048062083,42.351815312629192,2371,19778,PARKING-METER,0
-71.080504971033349,42.351716600629899,2372,19779,PARKING-METER,0
-71.083493868236147,42.352191260797518,2373,19781,PARKING-METER,0
-71.083374799655573,42.351959775296429,2374,19782,PARKING-METER,0
-71.083242586393027,42.351998877483773,2375,19783,PARKING-METER,0
-71.083177161817375,42.351552977578208,2376,19784,PARKING-METER,0
-71.082747465551662,42.350993467619652,2377,19785,PARKING-METER,0
-71.085489964479009,42.351752150690899,2378,19802,PARKING-METER,0
-71.0868659511966,42.351388783664241,2379,19808,PARKING-METER,0
-71.088256784802113,42.348590363072482,2380,19815,PARKING-METER,0
-71.088350590969569,42.348276946603107,2381,19816,PARKING-METER,0
-71.089148514534145,42.350412366969749,2382,19824,PARKING-METER,0
-71.087476055826144,42.346493661980297,2383,19851,PARKING-METER,0
-71.087566658142862,42.346678951875397,2384,19853,PARKING-METER,0
-71.087619082215198,42.346785596661924,2385,19854,PARKING-METER,0
-71.087283368285142,42.346106307012462,2386,19860,PARKING-METER,0
-71.087176496605551,42.345883220930617,2387,19862,PARKING-METER,0
-71.087135303472266,42.345802106200125,2388,19863,PARKING-METER,0
-71.086945830532358,42.345409303666862,2389,19866,PARKING-METER,0
-71.086975652178523,42.345467253634865,2390,19867,PARKING-METER,0
-71.086639675471957,42.344787029113881,2391,19871,PARKING-METER,0
-71.086528813971228,42.344562877365021,2392,19872,PARKING-METER,0
-71.086428246404452,42.344355167642313,2393,19873,PARKING-METER,0
-71.086120947284229,42.344249450675363,2394,19875,PARKING-METER,0
-71.083060644776438,42.344121409229274,2395,19876,PARKING-METER,0
-71.083160451238015,42.344040212738172,2396,19877,PARKING-METER,0
-71.080339381825752,42.344342730293427,2397,19879,PARKING-METER,0
-71.080855635983042,42.344926450627192,2398,19880,PARKING-METER,0
-71.081409201541561,42.345071578564941,2399,19881,PARKING-METER,0
-71.081259132175859,42.344969273921542,2400,19882,PARKING-METER,0
-71.081208741676377,42.344935135879815,2401,19883,PARKING-METER,0
-71.082709798811351,42.344166746375898,2402,19886,PARKING-METER,0
-71.082731392686398,42.344045437447903,2403,19913,PARKING-METER,0
-71.082815618890848,42.344237637657955,2404,19914,PARKING-METER,0
-71.082766666603305,42.344353078250393,2405,19916,PARKING-METER,0
-71.082661437034261,42.344440301075672,2406,19917,PARKING-METER,0
-71.082559556731979,42.34452513398444,2407,19918,PARKING-METER,0
-71.082451667953933,42.34461211378644,2408,19919,PARKING-METER,0
-71.08235898783758,42.344686415898892,2409,19920,PARKING-METER,0
-71.082147991079694,42.344865254874151,2410,19921,PARKING-METER,0
-71.082051979962358,42.344942695654559,2411,19922,PARKING-METER,0
-71.081951804246557,42.345025161047609,2412,19923,PARKING-METER,0
-71.081854140784316,42.345104640217471,2413,19924,PARKING-METER,0
-71.081763191757332,42.345179574745437,2414,19925,PARKING-METER,0
-71.081480066178926,42.345117809941783,2415,19926,PARKING-METER,0
-71.083107082852322,42.345779627389163,2416,19929,PARKING-METER,0
-71.083825747265408,42.345884537277641,2417,19999,PARKING-METER,0
-71.083961149327067,42.345908688749141,2418,20000,PARKING-METER,0
-71.084041007827892,42.345919593012418,2419,20001,PARKING-METER,0
-71.084870444435381,42.346078120475468,2420,20008,PARKING-METER,0
-71.084729853076439,42.346057155474888,2421,20009,PARKING-METER,0
-71.084651655617449,42.34604423923755,2422,20010,PARKING-METER,0
-71.085599131780597,42.34618851390448,2423,20011,PARKING-METER,0
-71.085599131780597,42.34618851390448,2424,20012,PARKING-METER,0
-71.085455681410707,42.346166498752488,2425,20013,PARKING-METER,0
-71.085744099993335,42.346210609069686,2426,20014,PARKING-METER,0
-71.085891992683116,42.346233893966094,2427,20015,PARKING-METER,0
-71.086038528356212,42.346255365100475,2428,20016,PARKING-METER,0
-71.086268271425539,42.346290970255126,2429,20017,PARKING-METER,0
-71.086408634945343,42.346313340606386,2430,20018,PARKING-METER,0
-71.086553335555394,42.346334499283458,2431,20019,PARKING-METER,0
-71.085755089389124,42.34629460625564,2432,20020,PARKING-METER,0
-71.085474918344318,42.346251792412055,2433,20021,PARKING-METER,0
-71.085328401182508,42.346229563480186,2434,20022,PARKING-METER,0
-71.085185134164689,42.346208459747238,2435,20023,PARKING-METER,0
-71.085752444580109,42.346897855080478,2436,20024,PARKING-METER,0
-71.086663047790978,42.34664700498724,2437,20027,PARKING-METER,0
-71.08688716549139,42.347286828254468,2438,20029,PARKING-METER,0
-71.087010062143122,42.347292248337801,2439,20030,PARKING-METER,0
-71.087205829323182,42.347302181992845,2440,20031,PARKING-METER,0
-71.085354470803878,42.34834071304595,2441,20038,PARKING-METER,0
-71.087068182674258,42.346413104628411,2442,20042,PARKING-METER,0
-71.086917760148353,42.346391083371898,2443,20043,PARKING-METER,0
-71.085914217743394,42.346320002270701,2444,20044,PARKING-METER,0
-71.084254959289495,42.349240174321594,2445,20052,PARKING-METER,0
-71.083849825552178,42.348758946371611,2446,20056,PARKING-METER,0
-71.08115653015598,42.350024159089912,2447,20094,PARKING-METER,0
-71.082277376747513,42.350047372826388,2448,20096,PARKING-METER,0
-71.080652417205926,42.350161202492878,2449,20106,PARKING-METER,0
-71.080091288231472,42.349429108656707,2450,20110,PARKING-METER,0
-71.080461212433988,42.349327144202498,2451,20112,PARKING-METER,0
-71.08322565102624,42.348584888555386,2452,20119,PARKING-METER,0
-71.084200636782739,42.349472081045491,2453,20150,PARKING-METER,0
-71.082101018104609,42.349334323571725,2454,20157,PARKING-METER,0
-71.099358904184726,42.344244787404747,2455,20162,PARKING-METER,0
-71.099733691843852,42.344141030531773,2456,20163,PARKING-METER,0
-71.087484024959053,42.344801491600421,2457,20177,PARKING-METER,0
-71.087586145887599,42.34500947962475,2458,20178,PARKING-METER,0
-71.088694351955212,42.346933662972809,2459,20196,PARKING-METER,0
-71.088844634764385,42.346893430752907,2460,20197,PARKING-METER,0
-71.088566096901445,42.346967913956995,2461,20198,PARKING-METER,0
-71.088425501234553,42.347006641890125,2462,20199,PARKING-METER,0
-71.087028183221449,42.344188821760952,2463,20202,PARKING-METER,0
-71.087133431098565,42.344087014795086,2464,20204,PARKING-METER,0
-71.091163545866252,42.350469489758311,2465,20238,PARKING-METER,0
-71.089866676752763,42.348806744918832,2466,20251,PARKING-METER,0
-71.09015783273999,42.348801757386326,2467,20252,PARKING-METER,0
-71.091542798131485,42.347996001338473,2468,20254,PARKING-METER,0
-71.089253070268441,42.348131610586172,2469,20257,PARKING-METER,0
-71.089277290250706,42.347125212999927,2470,20264,PARKING-METER,0
-71.089263232050683,42.349291929249269,2471,20267,PARKING-METER,0
-71.089280561384683,42.348818142852345,2472,20268,PARKING-METER,0
-71.08959039006244,42.348812233130971,2473,20269,PARKING-METER,0
-71.096785025687097,42.34903977776748,2474,20302,PARKING-METER,0
-71.094791761036475,42.349487629251271,2475,20303,PARKING-METER,0
-71.093844800124756,42.349744347191724,2476,20304,PARKING-METER,0
-71.095229881315134,42.349764164224169,2477,20305,PARKING-METER,0
-71.095341371883663,42.350206464159079,2478,20307,PARKING-METER,0
-71.094839184987734,42.349974595113835,2479,20308,PARKING-METER,0
-71.094691489381631,42.349974379819642,2480,20309,PARKING-METER,0
-71.09454269934669,42.349971459605506,2481,20311,PARKING-METER,0
-71.094396730870386,42.349972947070093,2482,20312,PARKING-METER,0
-71.094254186568634,42.349976849306969,2483,20313,PARKING-METER,0
-71.097484187635061,42.350146142634856,2484,20325,PARKING-METER,0
-71.094783265170179,42.349863974748047,2485,20326,PARKING-METER,0
-71.094043401745722,42.349872453110656,2486,20327,PARKING-METER,0
-71.094033954046566,42.349539942472624,2487,20328,PARKING-METER,0
-71.09320882972338,42.348754702658482,2488,20329,PARKING-METER,0
-71.093507688470268,42.348747823478647,2489,20331,PARKING-METER,0
-71.093647231142199,42.348744280687534,2490,20333,PARKING-METER,0
-71.095624410880689,42.348699863122683,2491,20337,PARKING-METER,0
-71.09577310909593,42.34870282573975,2492,20338,PARKING-METER,0
-71.095994296436217,42.348699480657721,2493,20339,PARKING-METER,0
-71.096139582696978,42.348697544035609,2494,20340,PARKING-METER,0
-71.096427093351039,42.348693242660019,2495,20341,PARKING-METER,0
-71.096496157729277,42.348690493369645,2496,20342,PARKING-METER,0
-71.096703211959195,42.348684990648799,2497,20343,PARKING-METER,0
-71.096839385927368,42.348682458501095,2498,20346,PARKING-METER,0
-71.093619516953822,42.34965406326819,2499,20356,PARKING-METER,0
-71.09346602847765,42.34969360526236,2500,20357,PARKING-METER,0
-71.095151791090814,42.34960806884407,2501,20358,PARKING-METER,0
-71.095232457687345,42.350190127686162,2502,20359,PARKING-METER,0
-71.097630651108744,42.350244928208035,2503,20360,PARKING-METER,0
-71.097683042773014,42.350352353191717,2504,20361,PARKING-METER,0
-71.097696245066132,42.350437002351384,2505,20362,PARKING-METER,0
-71.097828986899657,42.350485038914755,2506,20363,PARKING-METER,0
-71.097875692432098,42.350286216517574,2507,20364,PARKING-METER,0
-71.096464257627929,42.344827049224548,2508,20374,PARKING-METER,0
-71.098773752458342,42.344402493770687,2509,20379,PARKING-METER,0
-71.099913738153859,42.345996878996807,2510,20382,PARKING-METER,0
-71.098023704670553,42.344813478633981,2511,20389,PARKING-METER,0
-71.101396520564947,42.344374142395587,2512,20412,PARKING-METER,0
-71.101310219891644,42.344454436348769,2513,20413,PARKING-METER,0
-71.101225669751528,42.344536925815945,2514,20414,PARKING-METER,0
-71.101137473402403,42.344620232640075,2515,20415,PARKING-METER,0
-71.101051461472892,42.344699281395783,2516,20416,PARKING-METER,0
-71.101483416119052,42.344291852692599,2517,20423,PARKING-METER,0
-71.101528633035286,42.344248814332893,2518,20424,PARKING-METER,0
-71.097902768538745,42.344437339898271,2519,20426,PARKING-METER,0
-71.09805208553253,42.344394060105017,2520,20428,PARKING-METER,0
-71.098183674658657,42.344363090870445,2521,20429,PARKING-METER,0
-71.098319913251785,42.344328829157767,2522,20430,PARKING-METER,0
-71.098399713183241,42.344303709791248,2523,20432,PARKING-METER,0
-71.098603683853582,42.344246523402234,2524,20433,PARKING-METER,0
-71.098740107300785,42.344211167983794,2525,20436,PARKING-METER,0
-71.099150548413164,42.344104437724631,2526,20437,PARKING-METER,0
-71.099016466080187,42.344138130853082,2527,20438,PARKING-METER,0
-71.098879049109584,42.344175767171961,2528,20439,PARKING-METER,0
-71.0990427301182,42.344328236133485,2529,20441,PARKING-METER,0
-71.098050195197075,42.345166383675107,2530,20442,PARKING-METER,0
-71.097996202648346,42.345060892353622,2531,20443,PARKING-METER,0
-71.097946597475641,42.344956552512762,2532,20444,PARKING-METER,0
-71.098103326603479,42.345279271451368,2533,20445,PARKING-METER,0
-71.097894864279453,42.344851370635467,2534,20446,PARKING-METER,0
-71.09784727516579,42.344754491307924,2535,20447,PARKING-METER,0
-71.096195761759176,42.344900496771011,2536,20448,PARKING-METER,0
-71.096606656091907,42.344988282410469,2537,20449,PARKING-METER,0
-71.103241171186554,42.350544264132786,2538,20473,PARKING-METER,0
-71.103094187125905,42.350536636499953,2539,20474,PARKING-METER,0
-71.102992291692587,42.35063540486567,2540,20475,PARKING-METER,0
-71.102838314976779,42.350619493504681,2541,20476,PARKING-METER,0
